transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,date
197,45,591,2017-05-23,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1993-04-12,2020-08-12 17:40:34.669269
198,74,1017,2017-02-02,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28,2020-08-12 17:40:34.669269
199,33,2123,2017-06-08,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-11,2020-08-12 17:40:34.669269
200,57,2889,2017-04-15,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1993-06-23,2020-08-12 17:40:34.669269
201,0,3208,2017-09-05,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04,2020-08-12 17:40:34.669269
202,23,2406,2017-02-26,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,2006-11-10,2020-08-12 17:40:34.669269
203,67,2041,2017-07-29,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22,2020-08-12 17:40:34.669269
204,81,1598,2017-07-03,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10,2020-08-12 17:40:34.669269
205,58,1842,2017-05-27,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18,2020-08-12 17:40:34.669269
206,5,141,2017-05-05,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09,2020-08-12 17:40:34.669269
207,94,1321,2017-09-09,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09,2020-08-12 17:40:34.669269
208,51,183,2017-05-21,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10,2020-08-12 17:40:34.669269
209,59,2591,2017-09-22,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-05,2020-08-12 17:40:34.669269
210,63,3356,2017-04-12,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1992-10-02,2020-08-12 17:40:34.669269
211,40,766,2017-05-07,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02,2020-08-12 17:40:34.669269
212,80,1596,2017-01-13,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2005-10-22,2020-08-12 17:40:34.669269
213,82,520,2017-12-14,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-10,2020-08-12 17:40:34.669269
214,46,868,2017-03-22,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2012-04-10,2020-08-12 17:40:34.669269
215,78,2999,2017-09-30,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2015-08-10,2020-08-12 17:40:34.669269
216,72,352,2017-11-29,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06,2020-08-12 17:40:34.669269
217,75,1140,2017-06-09,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2004-07-25,2020-08-12 17:40:34.669269
218,40,621,2017-04-21,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21,2020-08-12 17:40:34.669269
219,2,3307,2017-11-13,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05,2020-08-12 17:40:34.669269
220,10,1502,2017-04-09,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2013-03-12,2020-08-12 17:40:34.669269
221,35,936,2017-05-08,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14,2020-08-12 17:40:34.669269
222,8,939,2017-07-08,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2011-04-16,2020-08-12 17:40:34.669269
223,2,2698,2017-11-30,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05,2020-08-12 17:40:34.669269
224,69,579,2017-04-25,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02,2020-08-12 17:40:34.669269
225,54,2036,2017-03-30,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12,2020-08-12 17:40:34.669269
226,8,3077,2017-03-10,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,1993-04-20,2020-08-12 17:40:34.669269
227,86,369,2017-03-16,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2005-05-10,2020-08-12 17:40:34.669269
228,13,821,2017-04-04,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2013-03-12,2020-08-12 17:40:34.669269
229,19,2687,2017-03-13,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29,2020-08-12 17:40:34.669269
230,86,681,2017-12-23,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2013-06-09,2020-08-12 17:40:34.669269
231,46,37,2017-08-12,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20,2020-08-12 17:40:34.669269
232,30,3002,2017-08-04,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,1999-07-20,2020-08-12 17:40:34.669269
233,92,396,2017-09-01,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-21,2020-08-12 17:40:34.669269
234,71,550,2017-09-01,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-24,2020-08-12 17:40:34.669269
235,77,1605,2017-07-02,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10,2020-08-12 17:40:34.669269
236,7,2325,2017-08-31,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2003-03-18,2020-08-12 17:40:34.669269
237,23,1420,2017-03-11,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02,2020-08-12 17:40:34.669269
238,12,3099,2017-10-08,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,1994-09-09,2020-08-12 17:40:34.669269
239,61,1645,2017-10-01,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-05-21,2020-08-12 17:40:34.669269
240,21,546,2017-11-23,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1991-11-10,2020-08-12 17:40:34.669269
241,86,2885,2017-03-27,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2003-01-05,2020-08-12 17:40:34.669269
242,57,2740,2017-12-04,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1998-12-17,2020-08-12 17:40:34.669269
243,63,3166,2017-11-13,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-17,2020-08-12 17:40:34.669269
244,63,3487,2017-12-20,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26,2020-08-12 17:40:34.669269
245,33,2890,2017-09-22,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,2010-06-07,2020-08-12 17:40:34.669269
246,98,3370,2017-01-22,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2015-06-17,2020-08-12 17:40:34.669269
247,15,3393,2017-01-29,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2009-03-08,2020-08-12 17:40:34.669269
248,57,2410,2017-07-21,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1993-06-23,2020-08-12 17:40:34.669269
249,61,3466,2017-02-10,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,2015-06-17,2020-08-12 17:40:34.669269
250,48,1454,2017-11-25,0.0,Cancelled,WeareA2B,Standard,medium,medium,1762.96,950.52,1997-02-09,2020-08-12 17:40:34.669269
251,63,1967,2017-04-11,0.5004582484725051,Approved,Solex,Standard,medium,medium,1483.2,99.59,2015-05-21,2020-08-12 17:40:34.669269
252,78,3089,2017-12-03,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2013-09-16,2020-08-12 17:40:34.669269
253,2,3123,2017-12-30,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05,2020-08-12 17:40:34.669269
254,67,2692,2017-07-26,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1999-06-23,2020-08-12 17:40:34.669269
255,67,2801,2017-04-01,1.0,Cancelled,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22,2020-08-12 17:40:34.669269
256,13,1580,2017-10-22,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-16,2020-08-12 17:40:34.669269
257,65,352,2017-03-22,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-21,2020-08-12 17:40:34.669269
258,49,1777,2017-06-15,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04,2020-08-12 17:40:34.669269
259,87,142,2017-07-06,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-25,2020-08-12 17:40:34.669269
260,31,3393,2017-12-28,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2011-03-16,2020-08-12 17:40:34.669269
261,17,599,2017-05-09,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,2009-03-08,2020-08-12 17:40:34.669269
262,91,1258,2017-01-18,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26,2020-08-12 17:40:34.669269
263,53,3405,2017-10-22,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2000-05-22,2020-08-12 17:40:34.669269
264,38,3198,2017-01-30,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,1993-07-20,2020-08-12 17:40:34.669269
265,20,834,2017-06-26,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-05,2020-08-12 17:40:34.669269
266,44,3467,2017-11-07,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09,2020-08-12 17:40:34.669269
267,69,3436,2017-08-13,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2014-10-10,2020-08-12 17:40:34.669269
268,68,1516,2017-08-27,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20,2020-08-12 17:40:34.669269
269,11,2833,2017-01-25,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2013-03-12,2020-08-12 17:40:34.669269
270,2,2362,2017-02-13,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2005-08-09,2020-08-12 17:40:34.669269
271,27,2337,2017-07-11,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23,2020-08-12 17:40:34.669269
272,0,2149,2017-04-30,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16,2020-08-12 17:40:34.669269
273,81,2133,2017-05-19,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1997-02-09,2020-08-12 17:40:34.669269
274,6,360,2017-05-26,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2014-03-03,2020-08-12 17:40:34.669269
275,76,2969,2017-02-03,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-10,2020-08-12 17:40:34.669269
276,18,1720,2017-04-28,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,1993-10-02,2020-08-12 17:40:34.669269
277,18,2904,2017-03-23,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1998-12-16,2020-08-12 17:40:34.669269
278,9,754,2017-06-03,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1991-11-07,2020-08-12 17:40:34.669269
279,35,1826,2017-04-25,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14,2020-08-12 17:40:34.669269
280,93,2487,2017-04-08,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2016-03-29,2020-08-12 17:40:34.669269
281,40,2815,2017-02-18,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02,2020-08-12 17:40:34.669269
282,1,541,2017-05-04,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2004-09-28,2020-08-12 17:40:34.669269
283,16,302,2017-03-29,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-09,2020-08-12 17:40:34.669269
284,44,2024,2017-10-03,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2012-06-04,2020-08-12 17:40:34.669269
285,48,142,2017-07-27,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28,2020-08-12 17:40:34.669269
286,56,768,2017-08-07,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1993-07-20,2020-08-12 17:40:34.669269
287,36,2147,2017-02-07,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2012-06-04,2020-08-12 17:40:34.669269
288,36,529,2017-11-20,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,2006-02-02,2020-08-12 17:40:34.669269
289,13,825,2017-02-23,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,1994-09-09,2020-08-12 17:40:34.669269
290,55,624,2017-04-05,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1993-07-20,2020-08-12 17:40:34.669269
291,38,2302,2017-11-07,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-05-09,2020-08-12 17:40:34.669269
292,64,3380,2017-10-28,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2015-06-17,2020-08-12 17:40:34.669269
293,0,314,2017-11-19,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2007-08-04,2020-08-12 17:40:34.669269
294,79,1079,2017-08-25,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09,2020-08-12 17:40:34.669269
295,11,1643,2017-01-20,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04,2020-08-12 17:40:34.669269
296,91,1524,2017-03-14,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,2003-09-10,2020-08-12 17:40:34.669269
297,18,3205,2017-04-14,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-12,2020-08-12 17:40:34.669269
298,17,2860,2017-11-20,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09,2020-08-12 17:40:34.669269
299,13,772,2017-05-24,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-09,2020-08-12 17:40:34.669269
300,4,323,2017-03-25,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2004-08-17,2020-08-12 17:40:34.669269
301,78,2530,2017-03-24,0.5004582484725051,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1997-01-25,2020-08-12 17:40:34.669269
302,42,2426,2017-03-17,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1999-12-04,2020-08-12 17:40:34.669269
303,48,1883,2017-11-18,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28,2020-08-12 17:40:34.669269
304,12,2745,2017-04-07,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2016-07-09,2020-08-12 17:40:34.669269
305,77,2819,2017-01-04,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10,2020-08-12 17:40:34.669269
306,25,792,2017-12-13,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2015-10-18,2020-08-12 17:40:34.669269
307,35,923,2017-04-20,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14,2020-08-12 17:40:34.669269
308,7,3353,2017-07-21,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28,2020-08-12 17:40:34.669269
309,68,3394,2017-11-27,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20,2020-08-12 17:40:34.669269
310,75,3213,2017-10-21,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2004-07-25,2020-08-12 17:40:34.669269
311,77,3260,2017-03-07,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09,2020-08-12 17:40:34.669269
312,1,1015,2017-12-04,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14,2020-08-12 17:40:34.669269
313,81,2266,2017-01-25,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04,2020-08-12 17:40:34.669269
314,6,58,2017-08-20,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2007-08-04,2020-08-12 17:40:34.669269
315,40,3118,2017-12-18,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21,2020-08-12 17:40:34.669269
316,62,1414,2017-08-01,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,2015-04-11,2020-08-12 17:40:34.669269
317,90,2202,2017-06-19,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1999-07-26,2020-08-12 17:40:34.669269
318,32,2144,2017-05-31,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,1992-10-11,2020-08-12 17:40:34.669269
319,65,1033,2017-10-09,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2002-08-31,2020-08-12 17:40:34.669269
320,15,2157,2017-06-20,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-07,2020-08-12 17:40:34.669269
321,36,1097,2017-01-23,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,2008-03-19,2020-08-12 17:40:34.669269
322,12,2757,2017-04-19,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17,2020-08-12 17:40:34.669269
323,67,87,2017-11-08,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22,2020-08-12 17:40:34.669269
324,87,2049,2017-10-11,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20,2020-08-12 17:40:34.669269
325,62,952,2017-11-14,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1992-10-02,2020-08-12 17:40:34.669269
326,55,1745,2017-01-20,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1993-06-23,2020-08-12 17:40:34.669269
327,1,40,2017-05-09,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14,2020-08-12 17:40:34.669269
328,98,372,2017-10-17,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,1991-05-06,2020-08-12 17:40:34.669269
329,79,1627,2017-08-11,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09,2020-08-12 17:40:34.669269
330,1,444,2017-11-15,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-09-15,2020-08-12 17:40:34.669269
331,61,217,2017-05-23,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10,2020-08-12 17:40:34.669269
332,71,1656,2017-08-02,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2006-05-22,2020-08-12 17:40:34.669269
333,58,485,2017-12-16,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2001-11-25,2020-08-12 17:40:34.669269
334,86,2252,2017-02-21,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1999-07-20,2020-08-12 17:40:34.669269
335,95,3103,2017-11-01,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-10,2020-08-12 17:40:34.669269
336,55,506,2017-10-05,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21,2020-08-12 17:40:34.669269
337,82,1615,2017-10-30,0.5004582484725051,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2013-09-16,2020-08-12 17:40:34.669269
338,32,1881,2017-01-02,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2003-03-18,2020-08-12 17:40:34.669269
339,65,2903,2017-12-04,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2002-08-31,2020-08-12 17:40:34.669269
340,49,1274,2017-12-16,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04,2020-08-12 17:40:34.669269
341,1,1443,2017-08-27,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2005-08-09,2020-08-12 17:40:34.669269
342,24,2091,2017-03-14,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-07,2020-08-12 17:40:34.669269
343,61,1478,2017-03-11,0.5004582484725051,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10,2020-08-12 17:40:34.669269
344,7,1493,2017-07-09,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-11,2020-08-12 17:40:34.669269
345,84,1614,2017-03-21,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02,2020-08-12 17:40:34.669269
346,48,476,2017-07-19,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28,2020-08-12 17:40:34.669269
347,16,1777,2017-04-12,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-09,2020-08-12 17:40:34.669269
348,40,940,2017-08-11,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02,2020-08-12 17:40:34.669269
349,100,2930,2017-10-20,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06,2020-08-12 17:40:34.669269
350,27,2354,2017-10-26,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23,2020-08-12 17:40:34.669269
351,59,1582,2017-06-15,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-20,2020-08-12 17:40:34.669269
352,34,416,2017-06-19,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1995-12-19,2020-08-12 17:40:34.669269
353,18,1013,2017-04-20,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-10,2020-08-12 17:40:34.669269
354,83,533,2017-11-14,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16,2020-08-12 17:40:34.669269
355,82,968,2017-03-22,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1993-05-26,2020-08-12 17:40:34.669269
356,88,727,2017-07-09,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-16,2020-08-12 17:40:34.669269
357,77,1160,2017-04-13,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10,2020-08-12 17:40:34.669269
358,6,3425,2017-12-06,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1991-11-07,2020-08-12 17:40:34.669269
359,10,1614,2017-11-10,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31,2020-08-12 17:40:34.669269
360,69,2140,2017-04-26,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10,2020-08-12 17:40:34.669269
361,15,2589,2017-01-31,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2009-04-12,2020-08-12 17:40:34.669269
362,7,2920,2017-09-22,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2014-03-03,2020-08-12 17:40:34.669269
363,73,62,2017-08-14,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31,2020-08-12 17:40:34.669269
364,32,1112,2017-09-13,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22,2020-08-12 17:40:34.669269
365,39,1995,2017-05-03,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2007-12-11,2020-08-12 17:40:34.669269
366,28,1965,2017-08-22,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,2016-11-22,2020-08-12 17:40:34.669269
367,0,1614,2017-03-10,0.0,Approved,Solex,Standard,medium,medium,850.89,556.0469512209421,1992-10-02,2020-08-12 17:40:34.669269
368,25,366,2017-01-24,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10,2020-08-12 17:40:34.669269
369,32,2682,2017-07-29,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,2013-06-09,2020-08-12 17:40:34.669269
370,78,2993,2017-08-03,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25,2020-08-12 17:40:34.669269
371,44,1887,2017-08-28,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09,2020-08-12 17:40:34.669269
372,56,1692,2017-08-16,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,2012-05-18,2020-08-12 17:40:34.669269
